 Co-Investors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Columns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Showing 2,801 to 2,850 of 214,772 entries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Website,Mattermark Score (?),Weekly Momentum,Is Raising On AngelList,AngelList Raising Amount,AngelList Pre-Money Valuation,AngelList Raised Amount,Employee Count,Employees Month Ago,Employees Added This Month,Employees Month Over Month Growth,Est. Monthly Uniques,Est. Monthly Uniques Week Ago,Monthly Uniques Week Over Week Growth,Est. Monthly Uniques Month Ago,Monthly Uniques Month Over Month Growth,Est. Mobile Downloads,Est. Monthly Mobile Downloads Week Ago,Monthly Mobile Downloads Week Over Week Growth,Est. Monthly Mobile Downloads Month Ago,Monthly Mobile Downloads Month Over Month Growth,Mobile Growth Score,Est. Founding,Stage,Investors,Total Funding,Last Funding,Last Funding Amount,Location,City,Region,State,Country,Business Models,Industries,Keywords,Interested,Alert,Custom List,Has Mobile App
  Cellex,plugpower.com,531,1250,No,,,,168,,,,"12,406","9,384",32%,"6,715",85%,,,,,,,,Pre Series A,Conduit Ventures,Undisclosed,,Undisclosed,Latham,Latham,,NY,United States,,,,0,0,0,No
  Room Choice,myroomchoice.com,531,1098,No,,,,,,,,"20,330","18,885",8%,"15,658",30%,,,,,,,1/1/13,-,,Undisclosed,,Undisclosed,,,,,,SaaS,"Analytics,Real Estate",,0,0,0,No
  Tanooki Labs,tanookilabs.com,531,669,No,,,,,,,,"1,512","1,315",15%,815,86%,,,,,,,1/1/13,-,,Undisclosed,,Undisclosed,New York,New York,,NY,United States,,"Software Development,Mobile",,0,0,0,No
  Shopsense,shopsense.co,531,651,No,,,,19,18,1,6%,"13,065","20,226",-35%,"14,003",-7%,,,,,,,9/29/12,Pre Series A,"Kae Capital,Powai Lake Ventures,Jehaan Mehta",Undisclosed,9/12/13,Undisclosed,Mumbai,Mumbai,,,India,SaaS,"Retail,Cloud Computing,Analytics",,0,0,0,No
  Logdown,logdown.com,531,-247,No,,,,,,,,"363,350","360,920",1%,"364,664",0%,,,,,,,6/16/13,-,,Undisclosed,,Undisclosed,,,,,,"SaaS,B2B,B2C",Software Development,,0,0,0,No
  Honey,honey.is,531,1544,No,,,,,,,,"212,366","200,785",6%,"38,224",456%,269,269,0%,,,0,1/1/12,Pre Series A,,$1.3M ,6/4/13,"$1,250,000 ",New York,Brooklyn,New York,NY,United States,"SaaS,B2B,B2C","Media,Network / Hosting / Infrastructure,Enterprise Software",,0,0,0,Yes
  Qubole,qubole.com,531,551,No,,,,31,31,0,0%,"22,732","21,348",6%,"22,186",2%,,,,,,,1/1/11,A,"Charles River Ventures,Lightspeed Venture Partners,Venky Harinarayan,Anand Rajaram",$7.0M ,4/24/13,"$7,000,000 ",Bay Area,Palo Alto,Bay Area,CA,United States,B2B,"Software Development,Analytics",,0,0,0,No
  Lob,lob.com,531,0,Yes,,,,11,9,2,22%,"40,491","46,192",-12%,"70,575",-43%,,,,,,,5/28/13,Pre Series A,"Y Combinator,FundersClub,Kevin Hale,Dalton Caldwell,Sam Altman,Joshua Schachter,Alexis Ohanian,Paul Buchheit,Garry Tan,Ludlow Ventures,Scrum Ventures",$2.4M ,11/4/13,"$2,400,000 ",Bay Area,San Francisco,Bay Area,CA,United States,"SaaS,B2B","Cloud Computing,Enterprise Software,Software Development,E-Commerce",,0,0,0,No
 MyJobCompany,myjobcompany.com,531,162,No,,,,21,20,1,5%,"134,932","146,088",-8%,"171,396",-21%,,,,,,,12/23/11,Pre Series A,,"$800,000 ",1/11/13,"$800,000 ",Paris,Paris,,,France,"B2B,B2C","Human Resources (HR),Media,Career / Job Search",,0,0,0,No
  Collage.com,collage.com,531,96,No,,,,6,6,0,0%,"324,361","318,728",2%,"310,770",4%,,15,,15,,0,1/1/10,-,,Undisclosed,,Undisclosed,,,,,,B2C,,,0,0,0,Yes
  ZeeMaps,zeemaps.com,531,-528,No,,,,0,1,-1,-100%,"380,227","375,265",1%,"366,072",4%,,,,,,,8/1/05,-,,Undisclosed,,Undisclosed,Bay Area,Cupertino,Bay Area,CA,United States,B2C,,,0,0,0,No
 AllCountyJobs.com,allcountyjobs.com,531,694,No,,,,,,,,"154,010","143,860",7%,"106,609",44%,,,,,,,9/1/99,Exited,,Undisclosed,,Undisclosed,Trumbull,Trumbull,,CT,United States,,"Human Resources (HR),Career / Job Search",,0,0,0,No
  Preact,preact.com,530,789,No,,,,,,,,"4,318","4,012",8%,698,519%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,B2B,Analytics,,0,0,0,No
  vakilsearch,vakilsearch.com,530,284,No,,,,32,32,0,0%,"339,961","332,040",2%,"317,729",7%,,,,,,,1/1/10,-,,Undisclosed,,Undisclosed,Chennai,Chennai,,,India,,Legal,,0,0,0,No
  Mediocre Laboratories,mediocre.com,530,488,No,,,,26,22,4,18%,"5,842","6,609",-12%,"4,928",19%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,,,,0,0,0,No
  iHeart Repair,iheartrepair.com,530,951,No,,,,,,,,"14,666","15,111",-3%,"12,747",15%,,,,,,,,-,,Undisclosed,,Undisclosed,Tampa,Bradenton,Tampa,FL,United States,B2C,,,0,0,0,No
  Polar Electro,polar.com,530,204,No,,,,,,,,"887,166","871,330",2%,"824,003",8%,"2,538","3,309",-23%,"3,256",-22%,1,,-,,Undisclosed,,Undisclosed,,,,,,B2C,,,0,0,0,Yes
  AppMachine,appmachine.com,530,7,No,,,,27,26,1,4%,"333,157","326,694",2%,"324,773",3%,,,,,,,,-,,Undisclosed,,Undisclosed,Heerenveen,Heerenveen,,,Netherlands,B2C,,,0,0,0,Yes
  Canopy,canopy.co,530,1422,No,,,,,,,,"55,732","55,846",0%,"40,233",39%,,,,,,,1/1/13,A,,Undisclosed,12/26/12,Undisclosed,Toronto,Toronto,,,Canada,B2C,E-Commerce,,0,0,0,No
  Pure,getpure.org,530,787,Yes,,,50000,,,,,"14,857","15,788",-6%,"21,227",-30%,"2,501","2,973",-16%,"2,301",9%,3,,-,,Undisclosed,,Undisclosed,Bay Area,,Bay Area,CA,United States,B2C,"Dating,Mobile,Adult",,0,0,0,Yes
  Codenvy,codenvy.com,530,-11,No,,,,20,20,0,0%,"158,043","164,261",-4%,"153,471",3%,,,,,,,11/1/12,A,"Toba Capital,Auriga Partners",$9.0M ,2/26/13,"$9,000,000 ",Bay Area,San Francisco,Bay Area,CA,United States,"B2C,B2B",Software Development,,0,0,0,No
  Snip2Code,snip2code.com,530,1109,No,,,,,,,,"34,449","28,513",21%,"13,078",163%,,,,,,,4/15/12,-,,Undisclosed,,Undisclosed,San Francisco,San Francisco,,CA,,B2C,"Marketing,Software Development",,0,0,0,No
  guiders GmbH,guiders.de,530,-232,No,,,,,,,,"83,753","87,291",-4%,"102,726",-18%,,,,,,,8/11/11,-,,Undisclosed,,Undisclosed,Germany,,,,Germany,B2C,,,0,0,0,No
  Scopely,scopely.com,530,-697,No,,,,90,92,-2,-2%,"12,810","14,237",-10%,"20,857",-39%,,,,,,,1/26/11,A,"BoxGroup,Miramar Venture Partners,Social Leverage,Anthem Venture Partners,The Chernin Group,Greycroft Partners,New Enterprise Associates,Felicis Ventures,Lerer Ventures,Gil Elbaz,Clark Landry,Michael Lazerow,Brian Lee,Evan Rifkin,Terry Semel,David Tisch,Sands Capital Ventures,David Cohen,Red Swan,Double M Partners",$8.5M ,9/19/12,"$8,500,000 ",Los Angeles,Los Angeles,Los Angeles,CA,United States,B2B,"E-Commerce,Gaming",,0,0,0,No
  Viber Media,viber.com,530,1165,No,,,,147,127,20,16%,"1,901,924","1,871,440",2%,"1,774,497",7%,"370,854","471,791",-21%,"542,150",-32%,-2,12/2/10,-,,Undisclosed,,Undisclosed,Limassol,Limassol,,,Cyprus,B2C,Telecommunications,,0,0,0,Yes
  GroupCamp,groupcamp.com,530,-63,No,,,,21,21,0,0%,"212,601","213,136",0%,"218,642",-3%,,,,,,,10/10/08,-,,Undisclosed,,Undisclosed,Paris,Paris,,,France,"SaaS,B2B",,,0,0,0,No
  Ciliara Trading Limited,doulike.com,529,-136,No,,,,,,,,"102,178","95,146",7%,"77,717",31%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,,Dating,,0,0,0,Yes
  HighQ,highq.com,529,661,No,,,,104,98,6,6%,"41,064","35,653",15%,"23,079",78%,,,,,,,1/1/01,-,,Undisclosed,,Undisclosed,London,London,,England,United Kingdom,B2B,,,0,0,0,No
  yumpu,yumpu.com,529,-154,No,,,,,,,,"980,823","1,016,019",-3%,"1,048,951",-6%,,,,,,,1/1/06,-,,Undisclosed,,Undisclosed,,,,,,SaaS,"Publishing,Mobile",,0,0,0,No
  Adbrain,adbrain.com,529,431,No,,,,25,22,3,14%,"22,175","24,283",-9%,"19,613",13%,,,,,,,1/1/12,A,"Entrepreneur First,Nick Hynes,Notion Capital,Anil Hansjee,Sacha Carton,Tobin Ireland,Chris Mairs,Ivan Mazour",$9.0M ,3/11/14,"$7,500,000 ",New York,New York,,NY,United States,"B2B,Advertising","Advertising,Mobile,Marketing",,0,0,0,No
  Inside,inside.com,529,438,No,,,,,,,,"314,187","308,319",2%,"242,116",30%,"1,651","12,485",-87%,"8,275",-80%,-16,,-,,Undisclosed,,Undisclosed,Culver City,,,,,B2B,Media,,0,0,0,Yes
  BlogDash,blogdash.com,529,-218,No,,,,31,32,-1,-3%,"1,093,510","1,101,379",-1%,"1,127,717",-3%,,,,,,,,-,,Undisclosed,,Undisclosed,New York,New York,,QC,United States,"SaaS,B2B",Marketing,,0,0,0,No
  sofa.com,sofa.com,529,581,No,,,,24,24,0,0%,"158,999","159,805",-1%,"156,491",2%,,,,,,,,-,,Undisclosed,,Undisclosed,London,London,,,United Kingdom,B2C,E-Commerce,,0,0,0,No
  PagerDuty,pagerduty.com,529,58,No,,,,66,60,6,10%,"321,179","318,935",1%,"314,244",2%,,330,,330,,0,2/1/09,A,"Harrison Metal Capital,Baseline Ventures,Elad Gil,Tandem Entrepreneurs,Andreessen Horowitz,Jesse Robbins,Webb Investment Network,Harrison Metal,SV Angel,Y Combinator",$12.6M ,1/31/13,"$10,700,000 ",Bay Area,San Francisco,Bay Area,CA,United States,"SaaS,B2B","Enterprise Software,Technical Support",,0,0,0,Yes
  The 1947 Partition Archive,1947PartitionArchive.org,528,11,Yes,500000,,0,,,,,"1,736","1,626",7%,"1,324",31%,,,,,,,,-,,Undisclosed,,Undisclosed,Berkeley,Berkeley,,CA,United States,,,,0,0,0,No
  Openbuilds,openbuilds.com,528,93,No,,,,,,,,"4,652","4,857",-4%,"4,264",9%,,,,,,,11/22/12,Pre Series A,,"$89,003 ",7/8/12,"$89,003 ",Monroeville,Monroeville,,NJ,United States,,"Hardware,Software Development",,0,0,0,No
  Pronto Booking,prontobooking.net,528,1123,No,,,,,,,,"31,274","26,620",17%,"18,625",68%,,,,,,,1/1/12,-,,Undisclosed,,Undisclosed,Ischia,Ischia,,,Italy,,Hospitality,,0,0,0,No
  Dahliawolf,dahliawolf.com,528,848,No,,,,6,,,,"9,832","8,555",15%,"10,476",-6%,,,,,,,,-,,Undisclosed,,Undisclosed,Los Angeles,,Los Angeles,CA,United States,,E-Commerce,,0,0,0,No
  Vertty,tryvertty.com,528,588,No,,,,5,5,0,0%,"14,824","14,970",-1%,"12,741",16%,,,,,,,7/5/13,-,,Undisclosed,10/18/12,Undisclosed,Cascais,Cascais,,,Portugal,B2C,,,0,0,0,No
  BillPay,billpay.de,528,-234,No,,,,45,43,2,5%,"494,340","504,045",-2%,"535,557",-8%,,,,,,,,Pre Series A,"Rocket Internet,HV Holtzbrinck Ventures",Undisclosed,,Undisclosed,Berlin,Berlin,,,Germany,B2C,,,0,0,0,No
  EZmob,ezmob.com,528,1157,No,,,,3,3,0,0%,"26,938","22,827",18%,"7,760",247%,,,,,,,7/21/13,-,,Undisclosed,,Undisclosed,Ramat Gan,Ramat Gan,,,Israel,B2B,"Advertising,Marketing,Mobile",,0,0,0,No
  Polar,polarb.com,528,75,No,,,,4,3,1,33%,"231,823","222,087",4%,"220,894",5%,,,,,,,,Pre Series A,"Cowboy Ventures,Battery Ventures,AME Cloud Ventures,Greylock Partners Israel,Webb Investment Network,Morado Venture Partners,Greylock Partners,Sam Pullara,Don Dodge",$2.9M ,2/13/14,"$1,680,000 ",Los Gatos,Los Gatos,,CA,United States,B2C,,,0,0,0,Yes
  Uplike,uplike.com,528,-253,No,,,,8,8,0,0%,"266,999","272,020",-2%,"283,236",-6%,,,,,,,4/1/12,Pre Series A,Emmanuel Francoise,Undisclosed,12/1/12,"$400,000 ",Paris,Paris,,,France,B2C,Mobile,,0,0,0,No
  PhraseApp,phraseapp.com,528,1296,No,,,,,,,,"83,215","83,522",0%,"73,255",14%,,,,,,,4/1/12,-,,Undisclosed,,Undisclosed,Hamburg,Hamburg,,,Germany,"SaaS,B2B","Mobile,Software Development",,0,0,0,No
  Codecademy,codecademy.com,528,-146,No,,,,41,42,-1,-2%,"3,705,903","3,679,489",1%,"3,776,815",-2%,"12,651","41,814",-70%,"44,548",-72%,-11,1/1/11,B,"Y Combinator,Bloomberg Beta,Collaborative Fund,Founder Collective,Naval Ravikant,Dave Morin,Joshua Schachter,Slow Ventures,Kleiner Perkins Caufield & Byers,Index Ventures,Union Square Ventures,Yuri Milner,Richard Branson,Alexis Ohanian,Thrive Capital,SV Angel,CrunchFund,O'Reilly AlphaTech Ventures,Bowery Capital",$12.5M ,6/18/12,"$10,000,000 ",New York,New York,New York,NY,United States,B2C,Education,,0,0,0,Yes
  Hoffman Smiles,hoffmansmiles.com,527,221,No,,,,,,,,"5,171","4,501",15%,"1,647",214%,,,,,,,,-,,Undisclosed,,Undisclosed,Hoffman Estates,Hoffman Estates,,IL,United States,,Healthcare,,0,0,0,No
  Socratic,socratic.org,527,761,No,,,,,,,,"3,511","3,321",6%,"2,245",56%,,,,,,,1/1/13,Pre Series A,"Spark Capital,betaworks,Andreessen Horowitz,David Tisch,John Maloney,Terrapin Bale,BoxGroup",$1.5M ,10/8/13,"$1,500,000 ",New York City,New York City,,NY,United States,B2C,Education,,0,0,0,No
  mafringue.com,mafringue.com,527,44,No,,,,5,5,0,0%,"138,251","136,957",1%,"112,689",23%,,,,,,,4/1/13,Pre Series A,,"$400,000 ",4/1/13,"$400,000 ",Paris,Paris,,,France,B2C,E-Commerce,,0,0,0,No
  redIT,us.redit.com,527,26,No,,,,138,136,2,1%,"207,606","204,893",1%,"203,381",2%,,,,,,,1/1/96,Late,"Cartesian Capital Group,Digital Realty Trust",$72.0M ,8/21/13,"$72,000,000 ",San Diego,San Diego,San Diego,CA,United States,B2B,,,0,0,0,No
  Putdrive.com,putdrive.com,527,-370,No,,,,,,,,"266,048","263,230",1%,"263,808",1%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,B2C,,,0,0,0,No
FirstPrevious5556575859NextLast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Support© 2014 Mattermark Sources include Crunchbase & AngelList.About Careers Blog Terms& Privacy + Submit a Startup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mattermark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 All Companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Getting Started,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 VC Portfolios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Angel Portfolios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Accelerators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Funding Rounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 News Mentions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Saved Searches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Watch List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Custom Lists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Co-Investors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Columns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Showing 2,851 to 2,900 of 214,772 entries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Website,Mattermark Score (?),Weekly Momentum,Is Raising On AngelList,AngelList Raising Amount,AngelList Pre-Money Valuation,AngelList Raised Amount,Employee Count,Employees Month Ago,Employees Added This Month,Employees Month Over Month Growth,Est. Monthly Uniques,Est. Monthly Uniques Week Ago,Monthly Uniques Week Over Week Growth,Est. Monthly Uniques Month Ago,Monthly Uniques Month Over Month Growth,Est. Mobile Downloads,Est. Monthly Mobile Downloads Week Ago,Monthly Mobile Downloads Week Over Week Growth,Est. Monthly Mobile Downloads Month Ago,Monthly Mobile Downloads Month Over Month Growth,Mobile Growth Score,Est. Founding,Stage,Investors,Total Funding,Last Funding,Last Funding Amount,Location,City,Region,State,Country,Business Models,Industries,Keywords,Interested,Alert,Custom List,Has Mobile App
  Tapbooty,Tapbooty.com,527,592,No,,,,0,1,-1,-100%,"10,055","9,206",9%,"8,789",14%,"2,935","4,066",-28%,"4,204",-30%,2,4/13/13,-,,Undisclosed,,Undisclosed,Boston,Boston,Boston,MA,United States,B2C,Gaming,,0,0,0,Yes
  Swapsee,swapsee.com,527,-130,No,,,,9,10,-1,-10%,"22,545","18,632",21%,"16,098",40%,,,,,,,8/20/12,Pre Series A,,"$375,000 ",10/1/12,"$375,000 ",Sitges,Sitges,,,Spain,B2C,,,0,0,0,No
  pricegenie.in,pricegenie.in,527,-1136,No,,,,,,,,"27,388","30,912",-11%,"62,713",-56%,,,,,,,,-,,Undisclosed,,Undisclosed,India,,,,India,B2C,E-Commerce,,0,0,0,No
  Flaviar,flaviar.com,527,1220,No,,,,,,,,"40,658","38,909",4%,"23,102",76%,,,,,,,1/1/12,Pre Series A,Speedinvest,Undisclosed,7/2/13,"$400,000 ",London,London,,,United Kingdom,"Subscription,B2C","E-Commerce,Food & Beverages",,0,0,0,No
  Newscron,newscron.com,527,493,No,,,,5,6,-1,-17%,"8,982","7,612",18%,"5,300",69%,,,,,,0,10/30/12,Pre Series A,,"$120,000 ",10/1/12,"$100,000 ",Lugano,Lugano,,,Switzerland,B2C,Media,,0,0,0,Yes
  Genesis Media,genesismedia.com,527,1230,No,,,,35,34,1,3%,"52,919","51,060",4%,"35,425",49%,,,,,,,1/1/10,A,"SamStella,Ocean Group",$6.0M ,7/17/13,"$3,000,000 ",New York,New York,New York,NY,United States,Advertising,"Analytics,Advertising,Publishing",,0,0,0,No
  Parallels,parallels.com,527,27,No,,,,752,748,4,1%,"3,717,441","3,756,367",-1%,"3,771,301",-1%,"2,477","3,105",-20%,"2,624",-6%,1,1/1/99,A,"Intel Capital,Insight Venture Partners,Bessemer Venture Partners,Cisco",$12.4M ,1/17/13,Undisclosed,Seattle,Renton,Seattle,WA,United States,"SaaS,B2B",Cloud Computing,,0,0,0,Yes
  LearnVest,learnvest.com,527,44,No,,,,116,112,4,4%,"971,116","946,555",3%,"929,189",5%,"2,336","3,301",-29%,"3,909",-40%,-2,5/1/07,C,"Richmond Global,Rose Tech Ventures,Circle Financial Group,PKS Capital,Accel Partners,DAG Ventures,Incubator at Rose Tech Ventures,Claritas Capital,Ed Mathias,Todd Ruppert,American Express",$41.0M ,7/26/13,"$16,500,000 ",New York,New York,New York,NY,United States,B2C,Finance,,0,0,0,Yes
  Blue Nile,bluenile.com,527,-368,No,,,,396,394,2,1%,"1,342,530","1,379,643",-3%,"1,421,884",-6%,,440,,999,,0,1/1/99,Exited,"Vulcan Capital,Bessemer Venture Partners,Integral Capital Partners,Trinity Ventures,Opus Capital,Kleiner Perkins Caufield & Byers",$49.0M ,7/23/01,"$7,000,000 ",Seattle,Seattle,Seattle,WA,United States,B2C,E-Commerce,,0,0,0,Yes
  Postific.com,postific.com,526,886,No,,,,,,,,"7,538","6,665",13%,"2,239",237%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,,"E-Commerce,Analytics",,0,0,0,No
  Cycloramic,cycloramic.com,526,1295,Yes,500000,3500000,0,,,,,"59,564","55,650",7%,"9,412",533%,"22,390","150,009",-85%,"22,875",-2%,22,,-,,Undisclosed,,Undisclosed,,,,,,,"Social Networking,Mobile",,0,0,0,No
  1-800-flowers.com,1-800-flowers.com,526,-3,No,,,,,,,,"1,533,627","1,536,952",0%,"1,249,652",23%,,,,,,,,Exited,Benchmark,Undisclosed,,Undisclosed,,,,,,B2C,,,0,0,0,No
  ComproPago,compropago.com,526,50,No,,,,,,,,"33,360","31,180",7%,"17,566",90%,,,,,,,,Pre Series A,NaranyaLabs,Undisclosed,,Undisclosed,Monterrey,,,,,B2C,Software Development,,0,0,0,No
  soccerly.com,soccerly.com,526,1278,No,,,,16,,,,"144,352","137,984",5%,"106,057",36%,,,,,,,,-,,Undisclosed,,Undisclosed,La Jolla,La Jolla,,CA,United States,B2C,E-Commerce,,0,0,0,No
  Games Cafe,jobs.gamasutra.com,526,140,No,,,,,,,,"1,483,757","1,482,613",0%,"1,474,170",1%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,B2C,,,0,0,0,No
  TheFamily,thefamily.co,526,1713,No,,,,18,18,0,0%,"85,008","77,794",9%,"43,690",95%,,,,,,,1/1/13,Pre Series A,Index Ventures,Undisclosed,8/11/13,Undisclosed,Paris,Paris,,,France,B2B,,,0,0,0,No
  Link Sphinx,linksphinx.com,526,-261,No,,,,,,,,"7,423","8,230",-10%,"9,171",-19%,,,,,,,7/30/13,-,,Undisclosed,,Undisclosed,,,,,,,,,0,0,0,No
  Loom,loom.com,526,-1155,No,,,,,,,,"70,058","69,423",1%,"64,503",9%,,644,,"1,423",,0,,Pre Series A,"Slow Ventures,Google Ventures,Great Oaks Venture Capital,Tencent,Overbrook Entertainment,Damon Way",$1.4M ,10/4/13,"$1,400,000 ",Bay Area,San Francisco,Bay Area,CA,United States,B2C,"Cloud Computing,Mobile",,0,0,0,Yes
  Little Passports,littlepassports.com,526,-138,No,,,,,,,,"261,462","268,899",-3%,"286,115",-9%,,,,,,,,Pre Series A,Golden Seeds,Undisclosed,,Undisclosed,Bay Area,San Francisco,Bay Area,CA,United States,B2C,"Education,E-Commerce",,0,0,0,No
  Lightstock,lightstock.com,526,1121,No,,,,,,,,"146,796","123,055",19%,"75,883",93%,,,,,,,11/12/12,-,,Undisclosed,,Undisclosed,Dallas,Dallas,,TX,United States,B2C,,,0,0,0,No
  Dollar Shave Club,dollarshaveclub.com,526,284,No,,,,,,,,"982,605","973,337",1%,"993,387",-1%,,,,,,,1/1/11,B,"Forerunner Ventures,Rustic Canyon Partners,Venrock,Comcast Ventures,Pritzker Group Venture Capital,Battery Ventures,Kleiner Perkins Caufield & Byers,Andreessen Horowitz,Felicis Ventures,Science,Cowboy Ventures,White Star Capital,Shasta Ventures",$22.8M ,10/8/13,"$12,000,000 ",Los Angeles,Los Angeles,,CA,United States,"Subscription,B2C",E-Commerce,,0,0,0,No
  Metaps,metaps.com,526,-1224,No,,,,37,33,4,12%,"68,171","75,631",-10%,"144,503",-53%,,,,,,,9/3/07,B,"INTEC IT Capital,Neostella capital,Nippon Venture Capital,ngi group,SMBC Venture Capital,Sansei Capital Investment,Mitsui Sumitomo Insurance Venture Capital,Fidelity Growth Partners Asia,Fidelity Growth Partners Europe",$16.5M ,3/6/13,"$11,000,000 ",Tokyo,Tokyo,,,Japan,B2B,,,0,0,0,No
  EveryMove,everymove.org,526,16,No,,,,24,21,3,14%,"144,649","147,827",-2%,"155,663",-7%,"2,198","3,251",-32%,"4,920",-55%,0,3/1/11,A,"Sandbox Industries,BlueCross BlueShield Venture Partners,Blue Cross,Blue Shield of Nebraska,TechStars,Social Starts,Summit Capital,Premera Blue Cross,Founder's Co-op,Techstars,Alliance of Angels",$6.1M ,4/1/13,"$3,500,000 ",Seattle,Seattle,Seattle,WA,United States,B2C,Healthcare,,0,0,0,Yes
  Rallyhero,rallyhero.com,525,411,No,,,,,,,,923,879,5%,394,134%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,,Crowdfunding,,0,0,0,No
  QBox,qbox.io,525,1044,No,,,,,,,,"13,374","10,774",24%,"4,350",207%,,,,,,,5/1/12,Pre Series A,,"$688,333 ",8/30/13,"$260,000 ",,,,,,B2B,Analytics,,0,0,0,No
  StayBay,staybay.com,525,-201,No,,,,3,3,0,0%,"1,265","1,514",-16%,"1,773",-29%,,,,,,,10/10/13,-,,Undisclosed,,Undisclosed,New York City,New York City,,NY,United States,,"Real Estate,Hospitality",,0,0,0,No
  Prezly,prezly.com,525,179,No,,,,5,5,0,0%,"222,415","224,440",-1%,"218,451",2%,,,,,,,1/1/10,-,,Undisclosed,,Undisclosed,Heverlee,Heverlee,,,Belgium,"SaaS,B2B",Marketing,,0,0,0,No
  Pirate3d,pirate3d.com,525,211,No,,,,9,9,0,0%,"58,934","68,293",-14%,"89,140",-34%,,,,,,,1/1/12,A,Red Dot Ventures,$1.9M ,7/1/13,"$1,438,760 ",Singapore,Singapore,,,Singapore,B2C,"Gaming,Crowdfunding,Hardware",,0,0,0,No
  Somoto,somotoinc.com,525,52,No,,,,57,59,-2,-3%,"236,546","232,998",2%,"227,495",4%,,,,,,,7/1/09,-,,Undisclosed,,Undisclosed,Tel Aviv,Tel Aviv,,,Israel,"B2C,B2B",,,0,0,0,No
  SecureWorks,secureworks.com,525,103,No,,,,1136,1105,31,3%,"291,251","292,602",0%,"293,781",-1%,,,,,,,1/1/99,Exited,"Alliance Technology Ventures,Noro-Moseley Partners,Mellon Ventures,GE Capital,SBK Capital,GE Equity,ITC Holding Company",$51.5M ,7/24/09,"$31,500,000 ",Atlanta,Atlanta,Atlanta,GA,United States,B2B,"Email,Security",,0,0,0,No
  ChoiceStream,choicestream.com,525,1434,No,,,,86,86,0,0%,"136,018","124,090",10%,"113,183",20%,,,,,,,9/1/01,Late,,$78.3M ,11/29/11,"$8,700,000 ",Boston,Boston,Boston,MA,United States,B2B,Advertising,,0,0,0,No
  4c Insights,4Cinsights.com,524,548,No,,,,,,,,"1,596","1,399",14%,701,128%,,,,,,,1/1/11,B,Jump Capital,$5.0M ,1/21/14,"$5,000,000 ",,,,,,,,,0,0,0,No
  INEA,inea.pl,524,585,No,,,,,,,,"208,385","205,284",2%,"169,788",23%,,,,,,,,Pre Series A,Warburg Pincus,Undisclosed,,Undisclosed,,,,,,,,,0,0,0,No
